,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,release_year,release_decade
2699,9,False,/nHprOi931uHdcOGMR4SPjvXiaHf.jpg,"[12, 14, 27, 878]",29570,en,Journey to the Seventh Planet,A space expedition to Uranus is menaced by a giant brain that can make illusions come true.,1.078429,/teVKcwWifphk2jDzFEuVMJlBiLz.jpg,1962-03-10,Journey to the Seventh Planet,False,4.7,12,1962,1960
2707,17,False,/maKj6XuUcGJEQbO73893E0W9zZl.jpg,"[878, 28, 27]",127675,es,Los autómatas de la muerte,"The evil scientist Dr. Caronte plots to revive the brains of three dead scientists and use them to obtain the formula for the super-powerful neutron bomb. The resulting creation needs blood lots of blood, sending Caronte's midget assistant Nick and his legion of mutant monsters out to get fresh victims. However, the masked atom-superman Neutron vows to put a stop to Caronte's deeds.",1.02061,/gh88h6qnqAUAOdEEidWvlqI4IRd.jpg,1962-08-10,Neutron the Atomic Superman vs. the Death Robots,False,5.5,1,1962,1960
2712,2,False,/hH1oougNJ50zsU4LJATK2vehSpS.jpg,"[27, 878]",43015,en,Varan the Unbelievable,"In an effort to find an economic means of purifying salt water, a joint U.S.-Japanese military command is set up on an isolated Japanese island where an unusual salt water lake is situated. However, their purifying experiments arouse the prehistoric monster Obaki from hibernation at the lake's bottom, and it proceeds to attack Japan.",1.002564,/gXK3E9T82W8Hi8XgrX6q6nTnjqk.jpg,1962-12-07,Varan the Unbelievable,False,4.5,5,1962,1960
2713,3,False,/rIrYW1Bn0I9Skq78jr6jhZVCtH3.jpg,"[27, 10769, 878]",42992,es,El barón del terror,"In 1661 Mexico, the Baron Vitelius of Astara is sentenced to be burned alive by the Holy Inquisition of Mexico for witchcraft, necromancy, and other crimes. As he dies, the Baron swears vengeance against the descendants of the Inquisitors. 300 years later, a comet that was passing overhead on the night of the Baron's execution returns to earth, bringing with it the Baron in the form of a horrible, brain-eating monster that terrorizes the Inquisitor's descendants",1.002372,/pcVI2wduCArKTy95IyIDA3xrkfM.jpg,1962-11-09,The Brainiac,False,5.0,6,1962,1960
2721,11,False,/74XiNFMeI55laHkHlPfRZ2Gt9L4.jpg,"[878, 80, 27, 18]",146852,en,The Brain,"A millionaire businessman's brain is kept alive after a fatal accident, and communicates clues to a doctor on the trail of the killer",1.000341,/3BmfEGa2na4RckbNzpUJn5uFfV.jpg,1962-09-05,The Brain,False,6.5,2,1962,1960
2724,14,False,,"[35, 27, 878]",3346,es,Frankestein el vampiro y compañía,No overview found.,1.000323,/apni5kSoUyUvmaeuTWXQPidBKoL.jpg,1962-02-08,"Frankenstein, the Vampire and Company",False,0.0,0,1962,1960
2731,1,False,/b8cZvjNIQ1nhYibnRWMKiG8Gs5o.jpg,"[27, 878, 53]",32569,en,X: The Man with the X-Ray Eyes,"The story concerns Dr James Xavier, ably portrayed by Ray Milland. He has invented a serum for improving human vision. When his funding is cut he proceeds to experiment on himself -- with horrifying results. From the director who gave you Swamp Women, The Wasp Woman, and The Beast with a Million Eyes!",2.615599,/2U0KYV9qftwmzyVbMFVbw9RzXaA.jpg,1963-09-18,X: The Man with the X-Ray Eyes,False,6.3,42,1963,1960
2732,2,False,/aywJCF0L4q9qy2tYi9QjeX62rdY.jpg,"[10749, 18, 14, 27, 878]",71701,en,The Damned,"An American tourist, a youth gang leader, and his troubled sister find themselves trapped in a top secret government facility experimenting on children.",2.38921,/8Gb2QEki3hmo2SawCw4dOz1ZBrU.jpg,1963-05-19,The Damned,False,6.4,22,1963,1960
2741,11,False,/nuJPRXfUmLLqHZYCo7uCQQ1jY2F.jpg,"[27, 9648, 10749, 878]",47553,en,Twice-Told Tales,"3 horror stories based on the writings of Nathaniel Hawthorne. In the 1st story titled ""Dr. Heidegger's Experiment"", Heidegger attempts to restore the youth of three elderly friends. In ""Rappaccini's Daughter"", a demented father is innoculating his daughter with poison so she may never leave her garden of poisonous plants. In the final story ""The House of the Seven Gables"", The Pyncheon family suffers from a hundred year old curse and while in the midst of arguing over inheritance, the Pyncheon brother kills his sister.",1.129638,/fZ3YgbD52N62gIcKppicdm9Lbl1.jpg,1963-09-01,Twice-Told Tales,False,6.6,12,1963,1960
2742,12,False,/v7tMlsU5AjkBpQzLW47wIPqbPiQ.jpg,"[878, 14, 27]",52302,ja,Matango,Five vacationers and two crewmen become stranded on a tropical island near the equator. The island has little edible food for them to use as they try to live in a fungus covered hulk while repairing Kessei's yacht. Eventually they struggle over the food rations which were left behind by the former crew. Soon they discover something unfriendly there...,1.128862,/lZqVbGa252KAZLVlcQX9xO6vDG5.jpg,1963-08-11,Matango: Attack of the Mushroom People,False,5.9,13,1963,1960
2750,0,False,/44EYUF5dDyQDDquw45xno4F2xqa.jpg,"[27, 878]",37464,en,Monstrosity,A rich but unscrupulous old woman plots with a scientist to have her brain implanted in the skull of a sexy young woman.,1.063111,/cLOLq9nWKCoQbwcDgS9uidyRbyl.jpg,1963-09-01,Monstrosity,False,2.3,9,1963,1960
2755,5,False,/14pr8RU4G40kcRQw4AvrpuYYkXs.jpg,"[27, 878]",51260,en,The Crawling Hand,"After an astronaut space capsule is detonated in orbit, a teenager finds a severed arm among wreckage on earth. Soon the thing returns to life to murder and posses the young man's mind.",1.002552,/pddFYm7y5x2Limr47AjRhWc1X0M.jpg,1963-09-04,The Crawling Hand,False,2.4,7,1963,1960
2756,6,False,/uFBTpsZM47Df5HH2dD4BZq9lugY.jpg,"[878, 28, 27]",199017,es,Neutrón contra el Dr. Caronte,"Neutron, a superhero/wrestler, goes up against a mad scientist and his army of monsters.",1.002321,/kS3ML2OlVfuVQ2KHWo12DPbzk55.jpg,1963-02-15,Neutron vs. Dr. Caronte,False,0.0,0,1963,1960
2773,3,False,/a87gnRN800zMSgp2nQ9YTbGVDAg.jpg,"[27, 878]",21159,en,The Last Man on Earth,"Robert Morgan is the last man on earth, as far as he can tell. A plague killed everyone else on the planet several years ago. He was immune to it, and can only guess why. Vampires that were formerly human attack Morgan's home every night",1.382925,/f1Ej87KFzqyB1cpmvbnHoHM1Yq3.jpg,1964-03-08,The Last Man on Earth,False,6.6,63,1964,1960
2780,10,False,/2WlMC8M6uGBNNDtlpPOWRziTe5a.jpg,"[27, 878]",3124,en,The Evil of Frankenstein,"Once hounded from his castle by outraged villagers for creating a monstrous living being, Baron Frankenstein returns to Karlstaad. High in the mountains they stumble on the body of the creature, perfectly preserved in the ice. He is brought back to life with the help of the hypnotist Zoltan who now controls the creature. Can Frankenstein break Zoltan's hypnotic spell that incites the monster to commit these horrific murders or will Zoltan induce the creature to destroy its creator?",1.159202,/ck7aPQ4Rudvm6wbQxlVcUwSNonL.jpg,1964-04-08,The Evil of Frankenstein,False,6.4,23,1964,1960
2788,18,False,/3iSyik4rKdt6LgxLQrz3REkPOMD.jpg,"[27, 878]",77669,en,The Earth Dies Screaming,"A crack space pilot returns to earth to find the planet has been devastated by some unknown forces. There are a few survivors, so he organizes them in a plan to ward off control by a group of killer robots.",1.040508,/eeyQ3iupA3aXgyQnAy8Z8hP8g3Z.jpg,1964-10-14,The Earth Dies Screaming,False,6.7,10,1964,1960
2800,10,False,/rqlNnnk5zlN9BT0TZK53RJOY276.jpg,"[27, 878]",42793,en,The Flesh Eaters,"An alcoholic actress, her personal assistant, and their pilot are downed on a secluded isle by bad weather, where a renegade Nazi scientist is using ocean life to develop a solvent for human flesh. The tiny flesh-eating sea critters that result certainly give our heroes a run for their money - and lives.",1.003375,/6ZHEUzoeX7IuQRNtoIKZZ163Qxf.jpg,1964-03-18,The Flesh Eaters,False,6.3,11,1964,1960
2814,4,False,/1hvoCLNSDNaZSFTq5QgEnXc0TyO.jpg,"[878, 27]",17921,it,Terrore nello spazio,"In the near future the two spaceships Argos and Galliot are sent to investigate the mysterious planet Aura. As the Galliot lands on the planet her crew suddenly go berserk and attack each other. The strange event passes, but the crew soon discovers the crashed Argos - and learns that her crew died fighting each other! Investigating further, the explorers come to realize the existence of a race of bodiless aliens that seek to escape from their dying world.",1.173562,/sjbT4u7qDASdLDNWT3dcKLi5Rdl.jpg,1965-09-15,Planet of the Vampires,False,6.3,33,1965,1960
2815,5,False,/aazww2jBSjT92hAm7okzcM78AdA.jpg,"[27, 878]",3160,ja,Furankenshutain Tai Chitei Kaijū Baragon,"During WWII, a human heart taken from Dr. Frankenstein's lab and  is kept in Japan where it gets exposed to the radiation of the bombing of Hiroshima. The heart grows in size, mutates and eventually becomes an indestuctable humanoid.  Later, a reptilian monster goes on a rampage. Eventually the Frankenstein creature and the reptile face off in a terrible battle.",1.16898,/qcB7uTmCOzrbDMVmxht8STsHcTh.jpg,1965-08-08,Frankenstein Conquers the World,False,6.0,7,1965,1960
2818,8,False,/xN0FBEb5ez7KmESK1FbNmN90GPf.jpg,"[18, 27, 53, 878, 10769]",29067,en,"Die, Monster, Die!","A young man visits his fiancé's estate to discover that her wheelchair-bound scientist father has discovered a meteorite that emits mutating radiation rays that have turned the plants in his greenhouse to giants. When his own wife falls victim to this mysterious power, the old man takes it upon himself to destroy the glowing object with disastrous results.",1.111555,/aAYlioTJ5RpxfihDhwjBubLYqlf.jpg,1965-10-26,"Die, Monster, Die!",False,6.5,16,1965,1960
2819,9,False,/9kFOCKPsX2Kc563r2Fu15RIK8EB.jpg,"[27, 878]",38125,en,Curse of the Fly,"Remember that scientist that was trying to perfect a matter transportation machine but got fused with a fly when one of the little critters got into the transporter with him? Well, this story is about three of his descendents (a son, Henri Delambre, played by Brian Donlevy and two grandsons). Seems the son wants to continue and perfect the machine while his two sons want to get out of the scientist business and live ""normal"" lives. The oldest son, Martin, decides to take a wife (who just happens to have escaped from a mental hospital after her parents died). Martin's father is not happy with this intrusion but finally gives in because he understands him son's needs. They all try to be a happy family until humans used in botched experiments are discovered by the new bride and the police nearly discover the lab while looking for Martin's wife. Everyone tries to get out of there via the transporter but things just don't go according to plan ...",1.09148,/k3O5OMXQp8sEdzuFivnbJBKhvcb.jpg,1965-05-01,Curse of the Fly,False,5.1,13,1965,1960
2825,15,False,/auudZTmKfOkvpW0g2xCewrWe0F5.jpg,"[28, 27, 878]",21930,ja,大怪獣ガメラ,"A nuclear explosion in the far north unleashes Gamera, the legendary flying turtle, from his sleep under the ice. In his search for energy, Gamera wreaks havoc over the entire world, and it's up to the scientists, assisted by a young boy with a strange sympathic link to the monster, to put a stop to Gamera's rampage.",1.034619,/u2nORn1lNcCAoZC27k4bvs2Jchq.jpg,1965-11-27,Gamera,False,5.0,16,1965,1960
2826,16,False,,"[878, 27]",42869,en,The Night Caller,The inhabitants of Ganymede need to find mates from another world or they will become extinct. They soon discover a suitable breeding stock amongst the females of planet Earth.,1.026154,/jYrQ3Inm7uiJJnyAAI7EiETwe9I.jpg,1965-12-31,The Night Caller,False,6.5,3,1965,1960
2827,17,False,/LYb0PZIEKwN63BMXz1kUiIOhZe.jpg,"[27, 878]",3166,en,Frankenstein Meets the Spacemonster,"When an atomic war on Mars destroys the planet's women, it's up to Martian Princess Marcuzan and her right-hand man Dr. Nadir to travel to earth and kidnap women for new breeding stock. Landing in Puerto Rico, they shoot down a NASA space capsule manned by an android. With his electronic brain damaged, the android terrorizes the island while the Martians raid beaches and pool parties",1.014647,/6vcEoekT5ZlBe8DPxelqolx6BNX.jpg,1965-09-22,Frankenstein Meets the Spacemonster,False,5.1,5,1965,1960
2830,0,False,/dwnfpkxIBAlsrMs5AvIEltgnNl8.jpg,"[27, 878, 14]",53442,en,The Wizard of Mars,"In 1974, four astronauts, silver shoe-clad Dorothy, overweight Doc, goofy Charlie, and wooden Steve, crash land on Mars when taking readings, with only four days of supplies. They must try to survive on the surface, which is barren except for some canals with huge maggots with fins. After embarking through a golden igneous cavern, braving a storm and finding an unmanned Earth vessel, they discover a golden road which leads them to the unchanging ruins of what was once a beautiful Martian city. The Martians are modeled on the Flatheads of Oz, and their collective consciousness, the ""Wizard,"" forbids them to leave until they perform a very small task...",1.005423,/eTBNdD0tAsVmycYIN5QECC3xsix.jpg,1965-01-01,The Wizard of Mars,False,3.0,3,1965,1960
2831,1,False,/uzJZRLCh1iQwCZ0QQHE3nOfImBd.jpg,"[878, 27]",31119,en,Monster a-Go Go,"The plot concerns an American astronaut, Frank Douglas, who mysteriously disappears from his spacecraft as it parachutes to Earth. The vanished astronaut is apparently replaced by or turned into a large, radioactive, humanoid monster. A team of scientists and military men attempt to capture the monster — and at one point succeed, only to have him escape again. Neither the capture nor the escape are ever shown, simply mentioned by the narrator.",1.002313,/5LI6wRnVmFoTT3PZnu4kMl12Y2k.jpg,1965-07-01,Monster a-Go Go,False,2.5,11,1965,1960
2842,12,False,,"[878, 27, 12]",87690,es,Aventura al centro de la tierra,"In Spanish without subtitles, this is a Mexican horror film which has a variety of classic monsters, bat-like creatures, a rat-faced monster, dinosaurs and a cyclops.",1.000387,/4dQ4xYlK0mEv2v540Aij3T7FiQz.jpg,1965-09-02,Aventura al centro de la tierra,False,0.0,0,1965,1960
2849,19,False,,"[14, 12, 27, 878]",35961,es,Aventura al centro de la tierra,No overview found.,1.000327,/QmbErjuhcdMgfbBu4K29xPmMpw.jpg,1965-09-02,Adventure at the Center of the Earth,False,0.0,0,1965,1960
2854,4,False,/3kwqtiyZVo2cxE1oW3QMe9T2A7s.jpg,"[28, 27, 878]",3146,ja,Furankenshutain no Kaijū: Sanda tai Gaira,"An experimental lab animal called a gargantua escapes from his captors and is suspected to be the creature that is killing people all over the countryside. But when the gargantua from the lab appears at the same time as the evil gargantua, the two begin to battle across Japan.",1.246234,/l5bmYcIrdRqRe6gCgXlemNxSGMH.jpg,1966-07-31,The War of the Gargantuas,False,6.3,9,1966,1960
2860,10,False,/q99GlMlSzeIx0xLIxz83V7gR9Hg.jpg,"[14, 28, 27, 878, 12]",22899,ja,Daikaijû kettô: Gamera tai Barugon,"After a treacherous expedition to retrieve a giant opal, disaster strikes as the opal reveals itself to be an egg which spawns Barugon, demon dog from Hell! Armed with a deadly tongue and cold beams, Barugon wreaks havoc on Japan. Gamera comes to save the day.",1.150638,/rT1sU2bZ4FCc7XSTaValTYaGmGz.jpg,1966-04-17,Gamera vs. Barugon,False,5.7,6,1966,1960
2861,11,False,/oTxRQrlLjiXrdRuYIkgkkbCDyeV.jpg,"[878, 27]",28763,en,Island of Terror,"A small island community is overrun with creeping, blobbish, tentacled monsters which liquefy and digest the bones from living creatures. The community struggles to fight back.",1.148899,/zHp1wEI7b2SdgYV8NRZJbM0vIRU.jpg,1966-06-20,Island of Terror,False,5.4,24,1966,1960
2863,13,False,/fPzPAdSJzXcyWv8Kq01Yv3ZVTyn.jpg,"[27, 878]",35616,en,Gammera the Invincible,"An atomic explosion awakens Gammera, a giant fire breathing turtle monster from his millions of years of hibernation.",1.107854,/3Ui2cWGj7PsikEBTorqJEfnc1io.jpg,1966-12-15,Gammera the Invincible,False,6.2,6,1966,1960
2864,14,False,/5dQZkvwRD5BpVGOml6a0AN2vdom.jpg,"[27, 878]",27642,en,Queen of Blood,"A spaceship is sent to Mars after a alien distress signal is picked up. They find one survivor, but when a crew member is found drained of blood it's evident they have rescued a bloodsucking monster.",1.097767,/zMl8ZTgnbQ2Netv9hgsB43yJceg.jpg,1966-03-01,Queen of Blood,False,5.1,11,1966,1960
2865,15,False,/br8aI8aJfptXpB6oTKl6DTzKIeS.jpg,"[28, 80, 27, 878]",30972,en,The Brides of Fu Manchu,"This time Fu Manchu and his army of henchmen are kidnaping the daughters of prominent scientists and taking them to his remote island headquarters. Instead of asking for ransom, Fu demands that the fathers help him to build a death ray, which he intends to use to take over the world. But Fu's archenemy, Nayland Smith of Scotland Yard, is determined not to let that happen.",1.082953,/xILxZqWpRwK1lzp5AwvjZ2Jyvhi.jpg,1966-12-16,The Brides of Fu Manchu,False,5.8,6,1966,1960
