,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
5,False,/eJj6folsAxvKjFU534BSKDmG1Fg.jpg,"[27, 53]",94874,en,Savage Weekend,Several couples head upstate to the country to watch a boat being built. Unfortunately they are stalked by a murderer behind a ghoulish mask.,1.085733,/7aZAR7aoIqTBnd7TJN0WXaFHJYM.jpg,1979-03-09,Savage Weekend,False,5.1,7
6,False,,[27],322064,en,Sahomuhyeob,"In the Taebong dynasty towards end of King Gungye's reign in the deep ravines, a thousand year old pair of foxes lived. They were father and daughter practicing asceticism to become humans. Lee Mu-gi, a snake skilled at the martial arts, changes into a human to capture Hyo-nyo. He rescues Hyo-nyo from Ok-to dragon which came to earth to find the learned priest Gwang Seon-sa. Hwang Jeong and old man Hwang (the foxes) take a liking to Ok-to and decide to help him fight the thieves and they defeat Lee Mu-gi. Hwang Jeong falls for Ok-to. But knowing she can't love a human, Hwang Jeong gives her life to save Ok-to.",1.080188,/s4u9mBcfUsheRSqy0jW9cOmhyME.jpg,1979-08-18,Sa-ho Martial Arts,False,0.0,0
7,False,/50467QpXOHruUNXHfAfmvUjRNA6.jpg,"[27, 35]",42573,it,Dottor Jekyll e gentile signora,"A lusty young woman decides to use her sexual powers to ""tame"" the evil and murderous Dr. Jekyll.",1.077247,/ddSsjxUv9jmRWuXojzD4XlpfHOc.jpg,1979-01-01,Dr. Jekyll and the Kind Woman,False,4.0,1
8,False,/iYABQjRc5d6EL6YtHPFWfvsoXrn.jpg,"[27, 878]",89397,en,Plague,"An outbreak of a bacteria called M-3 causes people to die in extreme pain via body spasms. A woman who is a carrier escapes from a hospital and goes on the run, spreading the plague to people she encounters, and onto food in fast food stops etc. She has no idea however that she is a carrier, and as such may carry a cure.",1.0695,/4U3fWh9S8k1d4qjcJU7gvcim4sW.jpg,1979-01-26,Plague,False,8.0,1
9,False,/nXYde5QCHKh3m1dS3pF1sC5kB6Q.jpg,"[27, 10749, 878, 53]",61689,en,Thirst,"The descendant of Elizabeth Bathory is abducted by a cult of self-proclaimed supermen who achieve this state of superiority by drinking from the ""blood cows"" (read: people) kept at the ""dairy farm"", and they try to get her to join them.",1.064529,/1kleUpZa07LskCG5qwUUtrSNZIt.jpg,1979-09-28,Thirst,False,5.0,13
10,False,/1oZkkHNMqBB3JR1Zxy8aJpDF911.jpg,"[18, 27, 53]",13553,en,The Driller Killer,"An artist slowly goes insane while struggling to pay his bills, work on his paintings, and care for his two female roommates, which leads him taking to the streets of New York after dark and randomly killing derelicts with a power drill.",1.060281,/sSWrGXNCbx727AiiJ3Vr3pShDU.jpg,1979-06-15,The Driller Killer,False,4.9,35
11,False,/oYd6phvQw4ohSHMjbNOLkxzbEPM.jpg,"[53, 27, 9648]",167522,it,La Venere d'Ille,"Set in the 1800s, LA VENERE D'ILLE opens with the discovery of a large bronze statue of Venus on the estate of wealthy landowner Mr. De Perolade. Taking its discovery as a sign of good fortune for the impending marriage of his son Alfonzo, De Perolade orders it to be uncovered and displayed in the garden for all to see. In the process of doing this, one of the workers is badly injured when the statue falls over and crushes his leg. From the start, many of the townspeople believe the statue to be cursed, but De Perolade is proud of his discovery and sends for Matthew, an authority on antiques. Matthew is also impressed with the statue, which seems to exert a strange fascination over him, but before he can search the area for other artifacts, De Perolade implores him to stay at the house as his guest until the wedding is out of the way. He agrees to this and spends much of his time in the garden trying to capture the statue's eerie beauty in a series of drawings.",1.060015,/v9f0ZNWZk756x6fgkG87PwYcH20.jpg,1979-02-01,The Venus of Ille,False,5.8,3
12,False,,[27],92695,en,Manson Family Movies,"In response to the legend that the ""Manson Family"" may have filmed themselves in some of theirs exploits, this film is a re-creation as to what a film of their may have been like. The film, shot in a piecemeal fashion, is an intentionally amateurish faux ""home movie"" of the events leading up to, and including, the infamous Tate-LaBianca murders.",1.05,/xlZzCLqdikapYvNF9Iswp2FXHdS.jpg,1979-03-10,Manson Family Movies,False,4.1,4
13,False,/4gyRWh5YVF76dsqxCZSEMubGpst.jpg,"[53, 18, 27, 9648]",149843,ru,Дикая охота короля Стаха,"A mystical drama based on a story by V. Korotkevich. The film is set in out-of-the-way Belarusian woodlands at the end of the 19th century. A young ethnographer, Andrej Bielarecki, comes here to research local folk legends…",1.045,/oG9tp5RKHTpO4AB9601DB0gsOew.jpg,1979-12-02,Savage Hunt of King Stakh,False,0.0,0
14,False,/iXJFiNS9vOaBkzt1f4OB3mROdC8.jpg,"[27, 878]",98851,en,Parts: The Clonus Horror,"Politicians scheme to clone themselves, assuring immortal life.",1.039619,/gJGX4sDJsXeOAw7b5bb03EfoHbb.jpg,1979-08-01,Parts: The Clonus Horror,False,4.0,9
15,False,/8SsGmDpi0mBwBCDAlCZGato4qfd.jpg,"[18, 27]",4494,en,Arrebato,"José Sirgado, filmmaker in his thirties, has completed his second film and is deeply unsatisfied for various reasons. One may be that his relationship with the film has nothing to do with what he had imagined, another may be that the heroine of his film has left a deeper mark than expected, or his break with Ana, the protagonist of his first film. On returning home he finds Ana and the heroine of his latest film. Both of them are expecting him as if nothing had happened and José, deeply altered, soon falls into temptation.",1.037933,/8oKnNiu7Ijt1ESAEvANYhROGQiv.jpg,1979-06-09,Rapture,False,5.8,10
16,False,/u4p0Y2puW46EiIaDWwnWDDuvQGb.jpg,[27],27566,en,Don't Go Near the Park,"In the prehistory of man, 12,000 years ago, two members of a superhuman tribe abuse the treasured secret of eternal youth. They use the methods of ritual cannibalism on the children of their own tribe and when discovered by the 'Queen' of the tribe, they are cursed to an eternity of old age with no chance to ever die. Now, in present day Los Angeles, their only hope to recapture eternal youth is the ritualistic sacrifice of a 16-year-old female virgin. Their existence is discovered by an investigative reporter and a young runaway child and this leads to an unexplained and terrifying confrontation",1.033267,/9zej8Bj5F9YaDxLTJNpH2h9xOjt.jpg,1979-03-01,Don't Go Near the Park,False,3.9,5
17,False,,"[18, 27]",337889,en,The Fall of the House of Usher,"After a long journey, a traveller and his wife arrive at the Usher mansion. Upon arriving, however, they discover that the mansion's sibling inhabitants, Roderick and Madeline Usher, have been afflicted with a mysterious malady: Roderick's senses have become painfully acute, while Madeline has become nearly catatonic. That evening, Roderick tells his guests of an old Usher family curse: any time there has been more than one Usher child, all of the siblings have gone insane and died horrible deaths. As the days wear on, the effects of the curse reach their terrifying climax.",1.031834,/zogJQw9PkfRnlmXAxF2uC0Xi6GA.jpg,1979-10-01,The Fall of the House of Usher,False,0.0,0
18,False,/sPXb59qCQLsLpJdw4rtNzAw6cSx.jpg,[27],3560,en,Un ombra nell'ombra,"Once a Satanist who surrendered her soul and body to the devil himself, Carlotta Rhodes (Anne Heywood) begins to regret her tryst with Lucifer when her teenage daughter, Daria (Lara Wendel), starts showing the evil influence of dear old Dad. Convinced that she can stop the devil's power on earth, Carlotta calls upon an exorcist for help.",1.031076,/247iJHKK4CdyGeNtInbNXk5wr0P.jpg,1979-10-29,Ring of Darkness,False,6.3,2
19,False,/juEuKO98m3mYcmOXWys5HNiJdv2.jpg,"[18, 27, 53]",42211,it,Suor Omicidi,"A demented nun sliding through morphine addiction into madness, whilst presiding over a regime of lesbianism, torture and death. Sister Gertrude is the head nurse/nun in a general hospital, whose increasingly psychotic behavior endangers the staff and patients around her.",1.0256,/3XoYWFsvzStFevnlwD7A9BSGP4I.jpg,1979-05-09,Killer Nun,False,4.8,15
0,False,/h4DcDCOkQBENWBJZjNlPv3adQfM.jpg,"[27, 53]",694,en,The Shining,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",4.625889,/9fgh3Ns1iRzlQNYuJyK0ARQZU7w.jpg,1980-05-22,The Shining,False,8.0,2598
1,False,/d1DyIWgc80ufW2ENGOMNZRbpq4x.jpg,[27],4488,en,Friday the 13th,Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,2.207426,/mGJlh8oMyTDhfudvs20kFpYz0Yc.jpg,1980-05-09,Friday the 13th,False,6.5,443
2,False,/ywwh2fs13mF9NQ1o19O4ENaxSSQ.jpg,"[27, 53]",13550,en,The Changeling,"A man staying at a secluded historical mansion, finds his life being haunted by the presence of a spectre.",2.171773,/3CCvhdKXLAvDcAdyyfdY4jtrWgx.jpg,1980-03-27,The Changeling,False,6.9,117
3,False,/jPXJxQE64xP8TArB8BTLfGdR41l.jpg,[27],790,en,The Fog,"Strange things begin to occurs as a tiny California coastal town prepares to commemorate its centenary. Inanimate objects spring eerily to life; Rev. Malone stumbles upon a dark secret about the town's founding; radio announcer Stevie witnesses a mystical fire; and hitchhiker Elizabeth discovers the mutilated corpse of a fisherman. Then a mysterious iridescent fog descends upon the village, and more people start to die.",2.159002,/u9wAIHya0BHJvGJh3mBPr010U7C.jpg,1980-02-08,The Fog,False,6.5,238
4,False,/kngjkJc8DZbbxxLzC9D139l4Z63.jpg,"[27, 9648, 53]",11033,en,Dressed to Kill,"A mysterious, tall, blonde woman, wearing sunglasses murders one of a psychiatrist's patients, and now she's after the prostitute who witnessed it.",1.858551,/b9RHUexTE6MT5x6iZ2Wmq56H1cJ.jpg,1980-06-25,Dressed to Kill,False,6.8,125
5,False,/5V2qdjLatF9yQ5RQUUmNbjGYChd.jpg,[27],24920,it,Paura nella città dei morti viventi,"City of the Living Dead (Italian: Paura nella città dei morti viventi, also known as The Gates of Hell) is a 1980 Italian horror film directed by Lucio Fulci. It is the first installment of the unofficial Gates of Hell trilogy which also includes The Beyond and The House by the Cemetery. Fulci makes an uncredited cameo appearance as Dr. Joe Thompson in the film.",1.827513,/4dn3dYYyOPKx8SPkTr0Z3UWQTts.jpg,1980-08-11,City of the Living Dead,False,5.9,72
6,False,/wQyOsZxJAng5KVtbOnr2RGOD5Wv.jpg,"[9648, 18, 14, 878, 53, 27]",11542,en,Altered States,"A research scientist (William Hurt) explores the boundaries and frontiers of consciousness. Using sensory deprivation and hallucinogenic mixtures from native American shamans, he explores these altered states of consciousness and finds that memory, time, and perhaps reality itself are states of mind.",1.715796,/wJuBAkVbd2xaauodX3Ronqvw06O.jpg,1980-12-25,Altered States,False,6.7,120
7,False,,"[27, 9648, 18]",53950,en,The Hearse,Jane Hardy moves into the house left to her by her deceased aunt. After moving in Jane is haunted by a hearse following her around.,1.598711,/vkeBhwkp4RyFNcZalTvKGrhZlUs.jpg,1980-06-01,The Hearse,False,5.7,12
8,False,/nmZrtjeP3j7lTDKlNv4ayhq6AYR.jpg,"[12, 27]",8689,it,Cannibal Holocaust,A New York University professor returns from a rescue mission to the Amazon rainforest with the footage shot by a lost team of documentarians who were making a film about the area's local cannibal tribes.,1.555549,/r0VmAFHWAqlaraVg0krIEhDCPWH.jpg,1980-02-07,Cannibal Holocaust,False,5.8,254
9,False,/lVYP9Wj47vZ4hdWr8xDJiZIDkl5.jpg,"[35, 27]",30924,en,Motel Hell,"Farmer Vincent kidnaps unsuspecting travellers and is burying them in his garden. Unfortunately for his victims, they are not dead. He feeds his victims to prepare them for his roadside stand. His motto is: It takes all kinds of critters...to make Farmer Vincents fritters. The movie is gory, but is also a parody of slasher movies like Last House on the Left.",1.544869,/n8BnzWEgPQa9AelvzU0N8LS2Sh7.jpg,1980-08-14,Motel Hell,False,6.2,49
10,False,/gKPRScPWrc40vaB03yVuHAPEY7T.jpg,"[14, 27, 53, 878, 9648, 10751]",21970,en,The Watcher in the Woods,"No sooner does an all-American family takes possession of a baronial English manor when all manner of peculiar things occurring, including signs that point to the disappearance of a young girl during a solar eclipse decades before. Bette Davis headlines and Lynn-Holly Johnson co-stars in this suspenseful take on haunted houses.",1.51203,/1mRLqyUxrV6F90JncmuGJPIkDJg.jpg,1980-04-17,The Watcher in the Woods,False,6.2,33
11,False,/kMfloaQTMsSDXQROdKLMawSGAz0.jpg,"[27, 53]",16395,en,Inferno,A young man returns from Rome to his sister's satanic New York apartment house.,1.47498,/oTTIGtDkRRwTklBnPtjyyxXe46H.jpg,1980-02-07,Inferno,False,6.6,84
12,False,/ewJU8TXK2an4ktpnt0pZcommaeP.jpg,"[27, 18, 14, 9648]",79785,en,Harlequin,"In this modern-day version of the Rasputin story, David Hemmings plays an up-and-coming senator, Nick Rast, whose young son is terminally ill with leukaemia. A mysterious faith healer, Gregory Wolfe (Robert Powell), appears and seems to cure the boy. Rast's wife Sandy (Carmen Duncan) falls in love with Wolfe, but the powerful interests behind Rast's career, represented by geriatric monster Doc Wheelan (Broderick Crawford) are less happy with events.",1.447019,/9zcPdhasPH2HPBrAoyrR9bNL4kk.jpg,1980-03-28,Harlequin,False,6.1,6
13,False,/qFMEklZgw9hsXYu67EOL4uXDAq3.jpg,[27],27346,en,Maniac,"A psychotic man, troubled by his childhood abuse, loose in NYC, kills young women and takes their scalps as trophies. Will he find the perfect woman in photographer Anna, and end his killing spree?",1.423222,/xkzIt15OIA3YxQB0MygZu4TVhkF.jpg,1980-12-26,Maniac,False,6.2,68
14,False,/7MJNhkXpbsoE8BuxwJLuTPcjYvH.jpg,"[27, 9648, 53]",36599,en,Prom Night,"This slasher movie follows a relentless killer who is out to avenge the death of a young girl who died after being bullied and teased by four of her classmates. Now high-school students, the guilt-ridden kids have kept their involvement a secret, but when they start being murdered, one by one, it's clear that someone knows the truth. Also coping with the past are members of the dead girl's family, most notably her prom-queen sister, Kim Hammond (Jamie Lee Curtis).",1.383156,/3KIy1qFmdLMwUrSlRAiovX5anhR.jpg,1980-07-18,Prom Night,False,6.1,74
15,False,/6OPcYKtUiq8iqsENik5xlWdGVAV.jpg,[27],39176,en,The Awakening,"When a British archaeologist violates an Egyptian queen's tomb, her evil spirit enters his daughter.",1.341555,/y4od6RABfARDjlZoQzN4YQOXDNQ.jpg,1980-07-31,The Awakening,False,6.0,17
16,False,/irsJE9HGCNKvkS5eSJnvzVCCVDh.jpg,[27],28319,it,Incubo sulla città contaminata,"An airplane exposed to radiation lands, and blood drinking zombies emerge armed with knives, guns and teeth! They go on a rampage slicing, dicing, and biting their way across the Italian countryside.",1.299879,/weiY9wpBQHuQjuhz9Ok4P5cZPhO.jpg,1980-12-11,Nightmare City,False,5.1,27
17,False,/afbpTP5CM2zGa6twcSnbxJVzbjK.jpg,[27],40241,en,The Unseen,"Freelance reporter Jennifer and her two friends, Karen and Vicki, accept an invitation for cheap room and board in a large farmhouse offered by a friendly, but shady, museum owner named Ernest Keller since all the motels in and around town are booked for a holiday parade fair Jennifer is covering. But unknown to the women, some unseen ""thing"" has been living in the basement of the house for over 20 years and is looked after by Keller and his shy sister Virginia, in which the ""thing"" soon gets out and begins harassing and killing the women one by one in various violent, but seemingly accidental, means.",1.28826,/9dRobtg4LIIJWvu6HTHELYbfzyG.jpg,1980-09-01,The Unseen,False,5.8,12
18,False,/myzTzctRnRHjJx9w1zBJsLGvHL6.jpg,"[27, 53]",40969,en,Terror Train,"A masked killer targets six college kids responsible for a prank gone wrong three years earlier and who are currently throwing a large New Year's Eve costume party aboard a moving train. Riding the coattails of the resurgent boom in horror films after the success of Halloween, Terror Train features teeth-chattering direction by Roger Spottiswoode and pristine cinematography from John Alcott.  The story is the basic slasher film premise, remounted on a moving train. A college fraternity decides to hold a New Year's Eve party on a train.  But an uninvited guest, a disturbed ex-fraternity member, decides to take revenge on the partying students by killing them off one by one in increasingly grisly fashion.",1.284714,/lBfEvRUsP8WqoS075i3mlTEmBHH.jpg,1980-10-03,Terror Train,False,5.7,50
